code_module,code_presentation,id_student,date_registration,date_unregistration
FFF,2013J,601105,-56,
FFF,2013J,601184,-42,
FFF,2013J,601213,-53,
FFF,2013J,601388,-59,
FFF,2013J,601389,-59,
FFF,2013J,601390,-53,
FFF,2013J,601399,-59,
FFF,2013J,601430,-52,
FFF,2013J,601439,-28,
FFF,2013J,601583,-58,
FFF,2013J,601640,-58,-4
FFF,2013J,601681,-31,
FFF,2013J,601745,-58,
FFF,2013J,601788,-57,
FFF,2013J,601808,-44,
FFF,2013J,601952,-32,
FFF,2013J,602097,-29,
FFF,2013J,602099,-19,
FFF,2013J,602111,-25,
FFF,2013J,602312,-57,
FFF,2013J,602344,-22,
FFF,2013J,602451,-45,
FFF,2013J,602468,-56,
FFF,2013J,602469,-50,
FFF,2013J,602511,-44,
FFF,2013J,602516,-31,
FFF,2013J,602569,-28,
FFF,2013J,602577,-45,
FFF,2013J,602592,-30,
FFF,2013J,602600,-37,
FFF,2013J,602669,-35,
FFF,2013J,602713,-29,
FFF,2013J,602719,-32,
FFF,2013J,602734,-32,
FFF,2013J,602777,-36,
FFF,2013J,602811,-19,
FFF,2013J,602837,-51,
FFF,2013J,602895,-49,
FFF,2013J,602948,-49,
FFF,2013J,603030,-53,
FFF,2013J,603059,-27,
FFF,2013J,603155,-38,
FFF,2013J,603170,-52,
FFF,2013J,603216,-28,
FFF,2013J,603220,-52,
FFF,2013J,603231,-45,
FFF,2013J,603300,-22,
FFF,2013J,603327,-36,
FFF,2013J,603341,-42,
FFF,2013J,603389,-52,
FFF,2013J,603437,-51,
FFF,2013J,603529,-43,
FFF,2013J,603576,-51,
FFF,2013J,603597,-31,
FFF,2013J,603600,-49,
FFF,2013J,603611,-51,
FFF,2013J,603651,-51,
FFF,2013J,603733,-50,
FFF,2013J,603819,-37,
FFF,2013J,604087,-29,
FFF,2013J,604184,-25,
FFF,2013J,604379,-30,
FFF,2013J,604416,-35,
FFF,2013J,604427,-46,
FFF,2013J,604478,-31,
FFF,2013J,604514,-32,
FFF,2013J,604581,-32,
FFF,2013J,604633,-46,
FFF,2013J,604635,-25,
FFF,2013J,604700,-30,
FFF,2013J,604741,-15,
FFF,2013J,604755,-17,
FFF,2013J,604766,-38,
FFF,2013J,604799,-45,
FFF,2013J,604817,-45,
FFF,2013J,604828,-24,
FFF,2013J,604879,-43,
FFF,2013J,604918,-29,
FFF,2013J,604945,-32,
FFF,2013J,605012,-30,
FFF,2013J,605048,-38,
FFF,2013J,605069,-21,
FFF,2013J,605195,-22,
FFF,2013J,605265,-30,
FFF,2013J,605372,-45,
FFF,2013J,605394,-29,
FFF,2013J,605409,-31,
FFF,2013J,605459,-24,
FFF,2013J,605538,-25,
FFF,2013J,605571,-24,
FFF,2013J,605589,-42,
FFF,2013J,605598,-38,
FFF,2013J,605621,-43,
FFF,2013J,605666,-30,
FFF,2013J,605756,-44,
FFF,2013J,605886,-36,
FFF,2013J,605905,-37,
FFF,2013J,605921,-37,
FFF,2013J,605954,-31,
FFF,2013J,605974,-42,
FFF,2013J,605988,-43,
FFF,2013J,605993,-31,
FFF,2013J,606002,-35,
FFF,2013J,606062,-43,
FFF,2013J,606079,-28,
FFF,2013J,606104,-29,
FFF,2013J,606167,-21,
FFF,2013J,606304,-36,
FFF,2013J,606386,-32,
FFF,2013J,606444,-31,
FFF,2013J,606496,-38,
FFF,2013J,606711,-36,
FFF,2013J,606712,-29,
FFF,2013J,606817,-38,
FFF,2013J,606835,-38,
FFF,2013J,606903,-38,
FFF,2013J,606939,-37,
FFF,2013J,606966,-25,
FFF,2013J,606990,-38,
FFF,2013J,606998,-38,
FFF,2013J,607011,-28,
FFF,2013J,607047,-25,
FFF,2013J,607052,-38,
FFF,2013J,607118,-31,
FFF,2013J,607134,-32,
FFF,2013J,607135,-31,
FFF,2013J,607200,-28,
FFF,2013J,607247,-36,
FFF,2013J,607538,-36,
FFF,2013J,607577,-28,
FFF,2013J,607586,-31,
FFF,2013J,607650,-25,
FFF,2013J,607696,-29,
FFF,2013J,607794,-17,
FFF,2013J,607938,-36,
FFF,2013J,607979,-27,
FFF,2013J,608008,-35,
FFF,2013J,608043,-32,
FFF,2013J,608144,-29,
FFF,2013J,608169,-35,
FFF,2013J,608196,-15,
FFF,2013J,608198,-36,
FFF,2013J,608231,-36,
FFF,2013J,608280,-30,
FFF,2013J,608349,-31,
FFF,2013J,608356,-35,
FFF,2013J,608421,-32,
FFF,2013J,608422,-35,
FFF,2013J,608477,-30,
FFF,2013J,608681,-35,
FFF,2013J,608698,-35,
FFF,2013J,608737,-32,
FFF,2013J,608747,-27,
FFF,2013J,608753,-32,
FFF,2013J,608827,-19,
FFF,2013J,608909,-27,
FFF,2013J,608913,-22,
FFF,2013J,608966,-30,
FFF,2013J,608997,-25,
FFF,2013J,609097,-32,
FFF,2013J,609184,-28,
FFF,2013J,609220,-31,
FFF,2013J,609221,-29,
FFF,2013J,609229,-31,
FFF,2013J,609244,-19,
FFF,2013J,609277,-31,
FFF,2013J,609416,-25,
FFF,2013J,609439,-32,
FFF,2013J,609460,-32,
FFF,2013J,609513,-31,
FFF,2013J,609537,-32,
FFF,2013J,609558,-31,
FFF,2013J,609743,-29,
FFF,2013J,609777,-30,
FFF,2013J,609831,-31,
FFF,2013J,609882,-29,
FFF,2013J,609908,-30,
FFF,2013J,609985,-15,
FFF,2013J,610097,-30,
FFF,2013J,610099,-29,
FFF,2013J,610172,-29,
FFF,2013J,610225,-3,
FFF,2013J,610244,-22,
FFF,2013J,610258,-29,
FFF,2013J,610266,-27,
FFF,2013J,610278,-22,
FFF,2013J,610312,-30,
FFF,2013J,610324,-30,
FFF,2013J,610400,-30,
FFF,2013J,610517,-29,
FFF,2013J,610577,-29,
FFF,2013J,610637,-29,
FFF,2013J,610643,-29,
FFF,2013J,610687,-12,
FFF,2013J,610746,-14,
FFF,2013J,610774,-22,
FFF,2013J,610814,-28,
FFF,2013J,610932,-25,
FFF,2013J,610933,-15,
FFF,2013J,611039,-24,
FFF,2013J,611126,-28,
FFF,2013J,611226,-15,
FFF,2013J,611309,-28,
FFF,2013J,611396,-16,
FFF,2013J,898594,-38,
FFF,2013J,984347,-49,
FFF,2013J,985062,-81,
FFF,2013J,988019,-128,
FFF,2013J,990155,-38,
FFF,2013J,1064492,-22,
FFF,2013J,1065824,-190,
FFF,2013J,1100143,-18,
FFF,2013J,1253440,-95,
FFF,2013J,1319999,-29,
FFF,2013J,1359554,-45,
FFF,2013J,1390051,-52,
FFF,2013J,1397617,-43,
FFF,2013J,1399314,-116,
FFF,2013J,1417707,-128,
FFF,2013J,1420537,-17,
FFF,2013J,1455474,-116,
FFF,2013J,1492571,-28,
FFF,2013J,1494577,-32,
FFF,2013J,1504653,-29,
FFF,2013J,1513001,-95,
FFF,2013J,1515509,-150,
FFF,2013J,1527616,-31,
FFF,2013J,1541472,-116,
FFF,2013J,1559964,-106,
FFF,2013J,1634278,-170,
FFF,2013J,1636725,-122,
FFF,2013J,1641344,-102,
FFF,2013J,1644647,-113,
FFF,2013J,1694120,-156,
FFF,2013J,1759799,-81,
FFF,2013J,1852968,-32,
FFF,2013J,1859038,-1,
FFF,2013J,1864086,-24,
FFF,2013J,1876636,-84,
FFF,2013J,1910049,-67,
FFF,2013J,1913166,-144,
FFF,2013J,1917335,-171,
FFF,2013J,1935735,4,
FFF,2013J,1945945,-17,
FFF,2013J,1949484,-28,
FFF,2013J,1950923,-149,
FFF,2013J,1951127,-114,
FFF,2013J,1954147,-45,
FFF,2013J,1980822,-106,
FFF,2013J,1982166,-58,
FFF,2013J,1983921,-30,
FFF,2013J,1992145,-84,
FFF,2013J,2053381,-28,
FFF,2013J,2056416,-66,
FFF,2013J,2056486,-137,
FFF,2013J,2071595,-45,
FFF,2013J,2104123,-42,
FFF,2013J,2105230,-52,
FFF,2013J,2112291,-29,
FFF,2013J,2137171,-35,
FFF,2013J,2143739,-29,
FFF,2013J,2145940,-44,
FFF,2013J,2146277,-113,
FFF,2013J,2148540,-43,
FFF,2013J,2149735,-32,
FFF,2013J,2162410,-32,
FFF,2013J,2170320,-141,
FFF,2013J,2173721,-25,
FFF,2013J,2177720,-29,
FFF,2013J,2178466,-28,
FFF,2013J,2180710,-56,
FFF,2013J,2182333,-31,
FFF,2013J,2188084,-46,
FFF,2013J,2191588,-171,
FFF,2013J,2193185,-94,
FFF,2013J,2195853,-196,
FFF,2013J,2197175,-148,
FFF,2013J,2218693,-36,
FFF,2013J,2226620,-37,
FFF,2013J,2237223,-30,
FFF,2013J,2238148,-108,
FFF,2013J,2239746,-149,
FFF,2013J,2243505,-149,
FFF,2013J,2250842,-144,
FFF,2013J,2252765,-35,
FFF,2013J,2286312,-29,
FFF,2013J,2286574,-60,
FFF,2013J,2290267,-67,
FFF,2013J,2290883,-38,
FFF,2013J,2304417,-87,
FFF,2013J,2312279,-91,
FFF,2013J,2323944,-185,
FFF,2013J,2326475,-21,
FFF,2013J,2337889,-148,
FFF,2013J,2340746,-109,
FFF,2013J,2343337,-31,
FFF,2013J,2344957,-53,
FFF,2013J,2345900,-29,
FFF,2013J,2356196,-15,
FFF,2013J,2357629,-7,
FFF,2013J,2360322,-30,
FFF,2013J,2364160,-43,
FFF,2013J,2364905,-74,
FFF,2013J,2372788,-99,
FFF,2013J,2374002,-150,
FFF,2013J,2379512,-30,
FFF,2013J,2383780,-52,
FFF,2013J,2393230,-116,
FFF,2013J,2393261,-59,
FFF,2013J,2396381,-50,
FFF,2013J,2411773,-38,
FFF,2013J,2412152,-46,
FFF,2013J,2415436,-148,
FFF,2013J,2423002,-80,
FFF,2013J,2435795,-32,
FFF,2013J,2440301,-85,
FFF,2013J,2445085,-74,
FFF,2013J,2449819,-144,
FFF,2013J,2452606,-79,
FFF,2013J,2454653,-108,
FFF,2013J,2454878,-149,
FFF,2013J,2465105,-31,
FFF,2013J,2465589,-30,
FFF,2013J,2469321,-60,
FFF,2013J,2469688,-113,
FFF,2013J,2472033,-44,
FFF,2013J,2472132,-105,
FFF,2013J,2487982,-150,
FFF,2013J,2500149,-32,
FFF,2013J,2503063,-15,
FFF,2013J,2523035,-80,
FFF,2013J,2534165,-25,
FFF,2013J,2539666,-32,
FFF,2013J,2542431,-29,
FFF,2013J,2543208,-29,
FFF,2013J,2545923,-165,
FFF,2013J,2548055,-32,
FFF,2013J,2555225,-101,
FFF,2013J,2558713,-35,
FFF,2013J,2567571,-50,
FFF,2013J,2572441,-197,
FFF,2013J,2579401,-29,
FFF,2013J,2580196,-46,
FFF,2013J,2580545,-149,
FFF,2013J,2588467,-91,
FFF,2013J,2595641,-44,
FFF,2013J,2596621,-144,
FFF,2013J,2602264,-31,
FFF,2013J,2611986,-25,
FFF,2013J,2613746,-84,
FFF,2013J,2614277,-80,
FFF,2013J,2621734,-58,
FFF,2013J,2623496,-32,
FFF,2013J,2625545,-67,
FFF,2013J,2633052,-31,
FFF,2013J,2634868,-162,
FFF,2013J,2639319,-80,
FFF,2013J,2650555,-108,
FFF,2013J,2655370,-17,
FFF,2013J,2663131,-108,
FFF,2013J,2680380,-58,
FFF,2013J,2686536,-94,
FFF,2013J,2686609,-27,
FFF,2013J,2687176,-31,
FFF,2013J,2687989,-94,
FFF,2013J,2694680,-31,
FFF,2013J,2697921,-99,
FFF,2013J,2698125,-38,
FFF,2014J,31296,-20,
FFF,2014J,35796,-66,
FFF,2014J,40878,-86,
FFF,2014J,42552,-150,
FFF,2014J,43958,-115,
FFF,2014J,45423,-31,
FFF,2014J,47861,-103,
FFF,2014J,52275,-136,
FFF,2014J,56637,-99,
FFF,2014J,56667,-46,
FFF,2014J,58884,-50,
FFF,2014J,64427,-78,
FFF,2014J,71159,-44,
FFF,2014J,74165,-72,
FFF,2014J,75107,-92,
FFF,2014J,77692,-46,
FFF,2014J,77995,-15,
FFF,2014J,79610,-61,
FFF,2014J,80438,-86,
FFF,2014J,82201,-16,
FFF,2014J,84604,-79,
FFF,2014J,87264,-36,
FFF,2014J,87322,-28,
FFF,2014J,94749,-22,
FFF,2014J,101217,-44,
FFF,2014J,102854,-116,
FFF,2014J,105939,-50,
FFF,2014J,107455,-22,
FFF,2014J,108949,-60,
FFF,2014J,109577,-50,
FFF,2014J,116529,-46,
FFF,2014J,119310,-57,
FFF,2014J,119865,-37,
FFF,2014J,125063,-136,
FFF,2014J,129907,-18,
FFF,2014J,130409,-143,
FFF,2014J,131597,-52,
FFF,2014J,132475,-100,
FFF,2014J,135280,-23,
FFF,2014J,136944,-15,
FFF,2014J,139206,-23,
FFF,2014J,142310,-94,
FFF,2014J,143755,-144,
FFF,2014J,149178,-18,
FFF,2014J,150282,-16,
FFF,2014J,152524,-94,
FFF,2014J,152917,-56,
FFF,2014J,155938,-102,
FFF,2014J,159906,-64,
FFF,2014J,159947,-14,
FFF,2014J,164148,-46,
FFF,2014J,166123,-28,
FFF,2014J,169596,-14,
FFF,2014J,170874,-89,
FFF,2014J,172493,-56,
FFF,2014J,177492,-22,
FFF,2014J,184720,-58,
FFF,2014J,185994,-114,
FFF,2014J,194163,-31,
FFF,2014J,195246,-124,
FFF,2014J,195552,-88,
FFF,2014J,197536,-49,
FFF,2014J,199009,-58,
FFF,2014J,226955,-141,
FFF,2014J,228633,-68,
FFF,2014J,229498,-56,
FFF,2014J,230947,-128,
FFF,2014J,232173,-142,
FFF,2014J,234661,-18,
FFF,2014J,235768,-115,
FFF,2014J,235971,-107,
FFF,2014J,236090,-137,
FFF,2014J,237891,-37,
FFF,2014J,242636,-109,
FFF,2014J,249357,11,
FFF,2014J,251166,-95,
FFF,2014J,253633,-37,
FFF,2014J,253763,-23,
FFF,2014J,258245,-120,
FFF,2014J,258509,-37,
FFF,2014J,258978,-115,
FFF,2014J,262025,-79,
FFF,2014J,262394,-148,
FFF,2014J,263862,-37,
FFF,2014J,264589,-66,
FFF,2014J,265497,-30,
FFF,2014J,268823,-31,
FFF,2014J,269584,-36,
FFF,2014J,270421,-28,
FFF,2014J,276265,-15,
FFF,2014J,278380,-70,
FFF,2014J,279440,-29,
FFF,2014J,279653,-102,
FFF,2014J,281134,-28,
FFF,2014J,282849,-15,
FFF,2014J,283402,-11,
FFF,2014J,286778,-14,
FFF,2014J,287079,-44,
FFF,2014J,287258,-136,
FFF,2014J,289247,-25,
FFF,2014J,289676,-96,
FFF,2014J,294112,-28,
FFF,2014J,294219,-45,
FFF,2014J,294929,-148,
FFF,2014J,295893,-43,
FFF,2014J,297218,-9,
FFF,2014J,297341,-22,
FFF,2014J,301074,-120,
FFF,2014J,305064,-86,
FFF,2014J,305659,-28,
FFF,2014J,310205,-79,
FFF,2014J,312231,-81,
FFF,2014J,312960,-72,
FFF,2014J,315795,-10,
FFF,2014J,316082,-68,
FFF,2014J,318147,-64,
FFF,2014J,319073,-22,
FFF,2014J,320133,-25,
FFF,2014J,320612,-25,
FFF,2014J,324331,-32,
FFF,2014J,325750,-88,
FFF,2014J,328797,-42,
FFF,2014J,329895,-21,
FFF,2014J,331789,-108,
FFF,2014J,332237,-34,
FFF,2014J,333993,-106,
FFF,2014J,335095,-103,
FFF,2014J,337000,-22,
FFF,2014J,338689,-66,
FFF,2014J,338806,-23,
FFF,2014J,339519,-32,
FFF,2014J,341093,-93,
FFF,2014J,341629,-21,
FFF,2014J,343709,-36,
FFF,2014J,345271,-109,
FFF,2014J,347197,-49,
FFF,2014J,348108,-56,
FFF,2014J,348324,-50,
FFF,2014J,349515,-53,
FFF,2014J,351147,-79,
FFF,2014J,354698,-17,
FFF,2014J,354713,-14,
FFF,2014J,355293,-123,
FFF,2014J,357851,110,
FFF,2014J,364066,-142,
FFF,2014J,366140,-94,
FFF,2014J,369242,-72,
FFF,2014J,369450,-144,
FFF,2014J,370735,-67,
FFF,2014J,372345,-59,
FFF,2014J,372509,-17,
FFF,2014J,372511,-1,
FFF,2014J,375527,-25,
FFF,2014J,378705,-31,
FFF,2014J,378946,-94,
FFF,2014J,379278,-94,
FFF,2014J,379311,-108,
FFF,2014J,380952,-5,
FFF,2014J,381257,-22,
FFF,2014J,381414,-34,
FFF,2014J,383445,-29,
FFF,2014J,383602,-102,
FFF,2014J,383629,-67,
FFF,2014J,384107,-35,
FFF,2014J,386389,-143,
FFF,2014J,390070,-21,
FFF,2014J,393141,-115,
FFF,2014J,396683,-28,
FFF,2014J,396834,-15,
FFF,2014J,396907,-18,
FFF,2014J,397219,-70,
FFF,2014J,397292,-108,
FFF,2014J,397671,-100,
FFF,2014J,398550,-155,
FFF,2014J,398630,-88,
FFF,2014J,399429,-64,
FFF,2014J,402695,-123,
FFF,2014J,405193,-108,
FFF,2014J,407232,-46,
FFF,2014J,410407,-60,
FFF,2014J,410883,-94,
FFF,2014J,411304,-115,
FFF,2014J,411688,-18,
FFF,2014J,412353,-29,
FFF,2014J,413180,-156,
FFF,2014J,413709,-52,
FFF,2014J,413949,-67,
FFF,2014J,416199,-81,
FFF,2014J,416407,-43,
FFF,2014J,418201,-18,
FFF,2014J,419059,-70,
FFF,2014J,419081,-29,
FFF,2014J,423210,-32,
FFF,2014J,423488,-28,
FFF,2014J,423781,-36,
FFF,2014J,426410,-64,
FFF,2014J,427256,-23,
FFF,2014J,429832,-41,
FFF,2014J,431139,-17,
FFF,2014J,434476,-121,
FFF,2014J,438063,-122,
FFF,2014J,438644,-93,
FFF,2014J,439950,-15,
FFF,2014J,439995,-24,
FFF,2014J,440818,-16,
FFF,2014J,441165,-7,
FFF,2014J,441421,-66,
FFF,2014J,442199,-73,
FFF,2014J,442563,-46,
FFF,2014J,442725,-15,
FFF,2014J,442802,-15,
FFF,2014J,443151,-149,
FFF,2014J,443514,-146,
FFF,2014J,443696,-67,
FFF,2014J,444011,-64,
FFF,2014J,444619,-113,
FFF,2014J,444907,-38,
FFF,2014J,445686,-22,
FFF,2014J,465121,-65,
FFF,2014J,465294,-38,
FFF,2014J,466120,-109,
FFF,2014J,466987,-10,
FFF,2014J,467363,-99,
FFF,2014J,469499,-46,
FFF,2014J,471284,-80,
FFF,2014J,474667,-50,
FFF,2014J,475015,-23,
FFF,2014J,476401,-30,
FFF,2014J,476629,-14,
FFF,2014J,477833,-100,
FFF,2014J,479939,-21,
FFF,2014J,480303,-79,
FFF,2014J,481717,-21,
FFF,2014J,482644,-8,
FFF,2014J,483037,-35,
FFF,2014J,484010,-109,
FFF,2014J,484594,-29,
FFF,2014J,485228,-87,
FFF,2014J,486087,-25,
FFF,2014J,486964,-15,
FFF,2014J,488525,-136,
FFF,2014J,489553,-74,
FFF,2014J,490297,-23,
FFF,2014J,491126,-29,
FFF,2014J,491863,-57,
FFF,2014J,492024,-88,
FFF,2014J,493793,-140,
FFF,2014J,494046,-85,
FFF,2014J,494184,-51,
FFF,2014J,497415,-49,
FFF,2014J,498442,-10,
FFF,2014J,499404,-95,
FFF,2014J,500068,-156,
FFF,2014J,500618,-25,
FFF,2014J,501444,-59,
FFF,2014J,502011,-70,
FFF,2014J,504270,-93,
FFF,2014J,505773,-72,
FFF,2014J,506705,-81,
FFF,2014J,507311,-93,
FFF,2014J,507743,-24,
FFF,2014J,507935,-41,
FFF,2014J,508626,-46,
FFF,2014J,509536,-154,
FFF,2014J,510762,-10,
FFF,2014J,511246,-64,
FFF,2014J,511309,-25,
FFF,2014J,511350,-4,
FFF,2014J,511981,-155,
FFF,2014J,513272,-77,
FFF,2014J,513422,-4,
FFF,2014J,513428,-14,
FFF,2014J,514078,-38,
FFF,2014J,514556,-25,
FFF,2014J,516602,-73,
FFF,2014J,517551,-121,
FFF,2014J,519115,-88,
FFF,2014J,520265,-114,
FFF,2014J,521115,-10,
FFF,2014J,521153,-35,
FFF,2014J,521255,-23,
FFF,2014J,522082,-45,
FFF,2014J,523017,-93,
FFF,2014J,523249,-58,
FFF,2014J,526721,-102,
FFF,2014J,526819,-59,
FFF,2014J,529693,-66,
FFF,2014J,529991,-7,
FFF,2014J,531018,-92,
FFF,2014J,531871,-28,
FFF,2014J,532254,-22,
FFF,2014J,533418,-92,
FFF,2014J,534457,-67,
FFF,2014J,535671,-141,
FFF,2014J,536351,-115,
FFF,2014J,536475,-16,
FFF,2014J,536963,-17,
FFF,2014J,537322,-24,
FFF,2014J,537606,-85,
FFF,2014J,537811,-53,
FFF,2014J,539308,-15,
FFF,2014J,539945,-84,
FFF,2014J,540723,-45,
FFF,2014J,541921,-49,
FFF,2014J,542202,-14,
FFF,2014J,543010,-79,
FFF,2014J,544141,-17,
FFF,2014J,544745,-100,
FFF,2014J,545164,-154,
FFF,2014J,545962,-149,
FFF,2014J,546547,-95,
FFF,2014J,546645,-52,
FFF,2014J,547347,-28,
FFF,2014J,549219,-67,
FFF,2014J,549321,-144,
FFF,2014J,549523,-29,
FFF,2014J,549847,-31,
FFF,2014J,550420,-52,
FFF,2014J,550703,-134,
FFF,2014J,552173,-106,
FFF,2014J,552832,-140,
FFF,2014J,553031,-147,
FFF,2014J,553284,-137,
FFF,2014J,553813,-74,
FFF,2014J,554063,-23,
FFF,2014J,554525,-109,
FFF,2014J,555049,-142,
FFF,2014J,555827,-114,
FFF,2014J,556126,-115,
FFF,2014J,557085,-18,
FFF,2014J,557290,-87,
FFF,2014J,557830,-17,
FFF,2014J,558044,-37,
FFF,2014J,558342,-23,
FFF,2014J,558764,-10,
FFF,2014J,560047,-79,
FFF,2014J,560645,-113,
FFF,2014J,561231,-45,
FFF,2014J,562064,-22,
FFF,2014J,562754,-153,
FFF,2014J,562990,-155,
FFF,2014J,563108,-53,
FFF,2014J,563414,-115,
FFF,2014J,564243,-7,
FFF,2014J,564617,-7,
FFF,2014J,564770,-115,
FFF,2014J,564933,-70,
FFF,2014J,565017,-51,
FFF,2014J,566823,-140,
FFF,2014J,568987,-150,
FFF,2014J,569034,-49,
FFF,2014J,569080,-137,
FFF,2014J,569108,-23,
FFF,2014J,569876,-18,
FFF,2014J,570004,-106,
FFF,2014J,570213,-28,
FFF,2014J,570280,-29,
FFF,2014J,570689,-113,
FFF,2014J,571074,-31,
FFF,2014J,572071,-102,
FFF,2014J,572074,-101,
FFF,2014J,572213,-124,
FFF,2014J,572265,-46,
FFF,2014J,573583,-24,
FFF,2014J,574527,-80,
FFF,2014J,575069,-53,
FFF,2014J,575112,-74,
FFF,2014J,575302,-85,
FFF,2014J,575685,-147,
FFF,2014J,577032,-109,
FFF,2014J,577429,-115,
FFF,2014J,577533,-128,
FFF,2014J,578152,-147,
FFF,2014J,578847,-95,
FFF,2014J,579660,-41,
FFF,2014J,579686,-85,
FFF,2014J,580459,-135,
FFF,2014J,580834,-123,
FFF,2014J,580845,-115,
FFF,2014J,580926,-25,
FFF,2014J,581219,-65,
FFF,2014J,581253,-38,
FFF,2014J,581659,-155,
FFF,2014J,581779,-115,
FFF,2014J,582117,-32,
FFF,2014J,582141,-67,
FFF,2014J,582266,-135,
FFF,2014J,582332,-50,
FFF,2014J,582530,-107,
FFF,2014J,582653,-78,
FFF,2014J,582670,-129,
FFF,2014J,583056,-35,
FFF,2014J,583318,-153,
FFF,2014J,583487,-92,
FFF,2014J,584515,-135,
FFF,2014J,584673,-18,
FFF,2014J,585224,-44,
FFF,2014J,585261,-32,
FFF,2014J,585284,-128,
FFF,2014J,585503,-24,
FFF,2014J,585572,-17,
FFF,2014J,585724,-98,
FFF,2014J,585958,-32,
FFF,2014J,586811,-52,
FFF,2014J,586906,-100,
FFF,2014J,587509,-23,
FFF,2014J,587571,-65,
FFF,2014J,587706,-72,
FFF,2014J,588128,-46,
FFF,2014J,588628,-44,
FFF,2014J,589080,-32,
FFF,2014J,589162,-32,
FFF,2014J,589332,-114,
FFF,2014J,589389,-115,
FFF,2014J,589828,-24,
FFF,2014J,590120,-114,
FFF,2014J,590543,-113,
FFF,2014J,590818,-7,
FFF,2014J,591525,-67,
FFF,2014J,591581,-57,
FFF,2014J,591655,-38,
FFF,2014J,591946,-155,
FFF,2014J,592218,-93,
FFF,2014J,592295,-22,
FFF,2014J,592558,-80,
FFF,2014J,592939,-56,
FFF,2014J,593136,-94,
FFF,2014J,593563,-154,
FFF,2014J,593722,-56,
FFF,2014J,593796,-22,
FFF,2014J,594065,-92,
FFF,2014J,594122,-71,
FFF,2014J,594229,-98,
FFF,2014J,594258,-14,
FFF,2014J,594406,-5,
FFF,2014J,594615,-25,
FFF,2014J,594636,-22,
FFF,2014J,595676,-149,
FFF,2014J,595721,-150,
FFF,2014J,595943,-50,
FFF,2014J,596243,-42,
FFF,2014J,596253,-29,
FFF,2014J,596758,-149,
FFF,2014J,597740,-28,
FFF,2014J,597937,-51,
FFF,2014J,598308,-32,
FFF,2014J,598540,-153,
FFF,2014J,598559,-155,
FFF,2014J,598757,-14,
FFF,2014J,599297,-9,
FFF,2014J,599865,-28,
FFF,2014J,600071,-32,
FFF,2014J,600405,-22,
FFF,2014J,600893,-37,
FFF,2014J,601008,-21,
FFF,2014J,601180,-16,
FFF,2014J,601235,-28,
FFF,2014J,601271,-137,
FFF,2014J,601820,-2,
FFF,2014J,602502,-144,
FFF,2014J,602594,-36,
FFF,2014J,603423,-147,
FFF,2014J,603648,-17,
FFF,2014J,604567,-52,
FFF,2014J,604614,-149,
FFF,2014J,604907,-32,
FFF,2014J,605091,-147,
FFF,2014J,605180,-141,
FFF,2014J,605228,-81,
FFF,2014J,605394,-22,
FFF,2014J,605682,-58,
FFF,2014J,606257,-43,
FFF,2014J,606904,-34,
FFF,2014J,607243,-56,
FFF,2014J,607303,-24,
FFF,2014J,607501,-95,
FFF,2014J,607679,-129,
FFF,2014J,607700,-98,
FFF,2014J,607866,-80,
FFF,2014J,608248,-108,
FFF,2014J,609142,-25,
FFF,2014J,609240,-121,
FFF,2014J,611603,-22,
FFF,2014J,612842,-155,
FFF,2014J,613165,-21,
FFF,2014J,613330,-79,
FFF,2014J,613634,-67,
FFF,2014J,613899,-144,
FFF,2014J,613966,-22,
FFF,2014J,614059,-155,
FFF,2014J,614984,-142,
FFF,2014J,615266,-155,
FFF,2014J,615299,-14,
FFF,2014J,615301,-14,
FFF,2014J,615302,-14,
FFF,2014J,615306,-14,
FFF,2014J,615340,-14,
FFF,2014J,615342,-14,
FFF,2014J,615356,-14,
FFF,2014J,616517,-23,
FFF,2014J,616912,-144,
FFF,2014J,617010,-44,
FFF,2014J,617119,-14,
FFF,2014J,617332,-30,
FFF,2014J,617580,-34,
FFF,2014J,617783,-30,
FFF,2014J,617922,-87,
FFF,2014J,618663,-21,
FFF,2014J,619204,-155,
FFF,2014J,619292,-36,
FFF,2014J,619321,-34,
FFF,2014J,619502,-14,
FFF,2014J,620094,-155,
FFF,2014J,620269,-44,
FFF,2014J,620431,-78,
FFF,2014J,620740,-143,
FFF,2014J,620810,-21,
FFF,2014J,620824,-102,
FFF,2014J,622481,-146,
FFF,2014J,622760,-93,
FFF,2014J,622934,-153,
FFF,2014J,622967,-28,
FFF,2014J,623471,-20,
FFF,2014J,623589,-129,
FFF,2014J,623765,-65,
FFF,2014J,623955,-57,
FFF,2014J,624282,-85,
FFF,2014J,624864,-56,
FFF,2014J,624970,-36,
FFF,2014J,625245,-10,
FFF,2014J,625515,-60,
FFF,2014J,625609,-42,
FFF,2014J,625743,-28,
FFF,2014J,625802,-44,
FFF,2014J,625838,-56,
FFF,2014J,626033,-38,
FFF,2014J,626349,-71,
FFF,2014J,626416,-109,
FFF,2014J,626454,-45,
FFF,2014J,626477,-74,
FFF,2014J,626514,-149,
FFF,2014J,626552,-71,
FFF,2014J,626579,-87,
FFF,2014J,627365,-59,
FFF,2014J,627829,-49,
FFF,2014J,628149,-108,
FFF,2014J,628157,-149,
FFF,2014J,628363,-50,
FFF,2014J,628383,-52,
FFF,2014J,628521,-149,
FFF,2014J,628888,-22,
FFF,2014J,628964,-22,
FFF,2014J,629029,-77,
